vlookup,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.
Warsa28012023,,17.4375,,68.8875,137.625,2.6999999999999997,,,,,,,,,,,,
Warsa28022023,,26.770833333333332,,31.520833333333332,152.79166666666666,2.985,,,,,,,,,,,,
Warsa28032023,,25.666666666666668,,47.166666666666664,240.08333333333334,7.2749999999999995,,,,,,,,,,,,
Warsa28042023,,27.25833333333333,,34.766666666666666,262.5416666666667,3.9150000000000005,,,,,,,,,,,,
Warsa28052023,,32.204166666666666,,43.550000000000004,238.58333333333334,6.18,,,,,,,,,,,,
Warsa28062023,,36.854166666666664,,47.59583333333333,179.70833333333334,3.8850000000000002,,,,,,,,,,,,
Warsa28072023,,37.6625,,40.479166666666664,132.875,4.2,,,,,,,,,,,,
Warsa28082023,,36.84583333333333,,43.604166666666664,161.83333333333334,3.24,,,,,,,,,,,,
Warsa28092023,,34.19583333333333,,30.745833333333334,188.41666666666666,3.8550000000000004,,,,,,,,,,,,
Warsa28102023,,28.429166666666664,,56.12916666666666,191.66666666666666,2.6250000000000004,,,,,,,,,,,,
Warsa28112023,,25.670833333333334,,56.729166666666664,151.70833333333334,2.355,,,,,,,,,,,,
Warsa28122023,,22.058333333333334,,67.00416666666666,163.70833333333334,1.9350000000000003,,,,,,,,,,,,
Warsa29012023,,17.666666666666668,,56.270833333333336,206.04166666666666,1.965,,,,,,,,,,,,
Warsa29032023,,24.254166666666666,,48.583333333333336,306.75,9.885,,,,,,,,,,,,
Warsa29042023,,27.176,,35.18,231.24,2.4768,,,,,,,,,,,,
Warsa29052023,,32.69583333333333,,42.85,210.16666666666666,4.035,,,,,,,,,,,,
Warsa29062023,,36.22083333333333,,50.47083333333333,208.04166666666666,3.4650000000000003,,,,,,,,,,,,
Warsa29072023,,37.012499999999996,,45.737500000000004,173.375,3.5850000000000004,,,,,,,,,,,,
Warsa29082023,,36.520833333333336,,40.391666666666666,179.58333333333334,3.735,,,,,,,,,,,,
Warsa29092023,,32.987500000000004,,46.2125,196.20833333333334,2.7450000000000006,,,,,,,,,,,,
Warsa29102023,,29.391666666666666,,53.875,141.20833333333334,3.0,,,,,,,,,,,,
Warsa29112023,,25.954166666666666,,60.824999999999996,175.25,3.5850000000000004,,,,,,,,,,,,
Warsa29122023,,22.587500000000002,,62.12916666666666,180.95833333333334,2.31,,,,,,,,,,,,
Warsa30012023,,18.416666666666668,,61.025,221.70833333333334,2.52,,,,,,,,,,,,
Warsa30032023,,23.0,,57.25,279.3333333333333,4.89,,,,,,,,,,,,
Warsa30042023,,29.808695652173913,,24.382608695652173,212.7391304347826,2.8472727272727276,,,,,,,,,,,,
Warsa30052023,,34.67916666666667,,37.074999999999996,195.5,3.03,,,,,,,,,,,,
Warsa30062023,,35.75416666666667,,46.59583333333333,243.08333333333334,4.7700000000000005,,,,,,,,,,,,
Warsa30072023,,36.112500000000004,,47.84166666666667,187.54166666666666,3.84,,,,,,,,,,,,
Warsa30082023,,36.59583333333333,,38.80833333333333,111.16666666666667,4.2,,,,,,,,,,,,
Warsa30092023,,33.233333333333334,,48.37916666666666,169.5,3.27,,,,,,,,,,,,
Warsa30102023,,30.229166666666668,,48.375,127.70833333333333,2.715,,,,,,,,,,,,
Warsa30112023,,24.28333333333333,,58.5,137.83333333333334,4.11,,,,,,,,,,,,
Warsa30122023,,23.183333333333334,,60.574999999999996,174.91666666666666,2.31,,,,,,,,,,,,
Warsa31012023,,20.395833333333332,,57.55833333333334,222.16666666666666,2.6550000000000002,,,,,,,,,,,,
Warsa31032023,,23.683333333333334,,58.9625,152.20833333333334,2.7600000000000002,,,,,,,,,,,,
Warsa31052023,,34.300000000000004,,40.62916666666667,241.41666666666666,5.73,,,,,,,,,,,,
Warsa31072023,,35.58695652173913,,51.80869565217391,240.0,3.5530434782608693,,,,,,,,,,,,
Warsa31082023,,36.112500000000004,,44.23333333333333,168.33333333333334,4.05,,,,,,,,,,,,
Warsa31102023,,29.84166666666667,,45.71666666666667,133.66666666666666,2.8350000000000004,,,,,,,,,,,,
Warsa31122023,,22.958333333333332,,65.96249999999999,200.75,2.5043478260869567,,,,,,,,,,,,
Zabee01012023,,21.8,,56.216,269.88,2.88,,,,,,,,,,,,
Zabee01022023,,22.096,,57.06399999999999,163.64,2.5344,,,,,,,,,,,,
Zabee01032023,,24.228,,61.016000000000005,227.6,3.4128000000000003,,,,,,,,,,,,
Zabee01042023,,24.108,,62.512,260.84,4.9392000000000005,,,,,,,,,,,,
Zabee01052023,,29.46,,31.68,248.44,4.4639999999999995,,,,,,,,,,,,
Zabee01062023,,32.556,,51.523999999999994,239.24,3.744,,,,,,,,,,,,
Zabee01072023,,33.775999999999996,,53.196000000000005,249.16,5.4144000000000005,,,,,,,,,,,,
Zabee01082023,,34.404,,59.84,250.96,4.0176,,,,,,,,,,,,
Zabee01092023,,34.664,,55.452,278.32,4.4496,,,,,,,,,,,,
Zabee01102023,,33.056,,52.928000000000004,297.08,4.392,,,,,,,,,,,,
Zabee01112023,,30.991999999999997,,36.868,150.84,2.88,,,,,,,,,,,,
Zabee01122023,,24.156,,56.983999999999995,232.12,2.5632,,,,,,,,,,,,
Zabee02012023,,22.066666666666666,,51.50416666666666,107.875,2.7900000000000005,,,,,,,,,,,,
Zabee02022023,,22.45,,59.07083333333333,180.54166666666666,2.9250000000000003,,,,,,,,,,,,
Zabee02032023,,24.854166666666668,,55.854166666666664,239.5,4.485,,,,,,,,,,,,
Zabee02042023,,22.920833333333334,,51.84166666666667,290.6666666666667,8.985000000000001,,,,,,,,,,,,
Zabee02052023,,28.037499999999998,,46.74583333333334,249.5,4.905,,,,,,,,,,,,
Zabee02062023,,31.979166666666668,,47.887499999999996,247.0,4.62,,,,,,,,,,,,
Zabee02072023,,33.50833333333333,,52.93333333333334,246.91666666666666,4.125,,,,,,,,,,,,
Zabee02082023,,36.84166666666667,,44.21666666666667,247.375,3.705,,,,,,,,,,,,
Zabee02092023,,35.8125,,51.44166666666666,166.66666666666666,3.5100000000000002,,,,,,,,,,,,
Zabee02102023,,32.329166666666666,,52.0,245.83333333333334,3.84,,,,,,,,,,,,
Zabee02112023,,30.379166666666666,,38.44166666666667,168.29166666666666,2.625,,,,,,,,,,,,
Zabee02122023,,24.608333333333334,,57.36666666666667,235.125,2.67,,,,,,,,,,,,
Zabee03012023,,22.808333333333334,,41.62083333333333,127.95833333333333,2.9250000000000003,,,,,,,,,,,,
Zabee03022023,,22.304166666666664,,62.59166666666667,243.5,3.2100000000000004,,,,,,,,,,,,
Zabee03032023,,25.016666666666666,,61.44583333333333,204.70833333333334,4.3500000000000005,,,,,,,,,,,,
Zabee03042023,,22.304166666666664,,50.979166666666664,288.875,9.06,,,,,,,,,,,,
Zabee03052023,,26.454166666666666,,55.975,241.95833333333334,4.755,,,,,,,,,,,,
Zabee03062023,,31.666666666666668,,48.82083333333333,245.04166666666666,4.41,,,,,,,,,,,,
Zabee03072023,,33.766666666666666,,59.67083333333333,265.5833333333333,4.2,,,,,,,,,,,,
Zabee03082023,,38.354166666666664,,38.666666666666664,196.29166666666666,4.47,,,,,,,,,,,,
Zabee03092023,,35.479166666666664,,48.3375,173.95833333333334,3.735,,,,,,,,,,,,
Zabee03102023,,33.704166666666666,,51.84583333333333,222.79166666666666,3.705,,,,,,,,,,,,
Zabee03112023,,29.429166666666664,,50.87916666666666,249.625,3.975,,,,,,,,,,,,
Zabee03122023,,25.150000000000002,,59.25,112.95833333333333,2.64,,,,,,,,,,,,
Zabee04012023,,23.441666666666666,,34.4125,109.33333333333333,3.4949999999999997,,,,,,,,,,,,
Zabee04022023,,21.1125,,57.7125,294.375,4.845,,,,,,,,,,,,
Zabee04032023,,23.729166666666668,,65.675,282.875,4.515,,,,,,,,,,,,
Zabee04042023,,22.425,,54.73333333333333,255.5,5.925000000000001,,,,,,,,,,,,
Zabee04052023,,26.691666666666666,,60.125,245.83333333333334,5.085,,,,,,,,,,,,
Zabee04062023,,31.95,,59.375,235.33333333333334,3.795,,,,,,,,,,,,
Zabee04072023,,33.85,,59.32083333333333,275.8333333333333,4.335,,,,,,,,,,,,
Zabee04082023,,37.775,,38.625,240.66666666666666,3.66,,,,,,,,,,,,
Zabee04092023,,35.125,,51.25,224.75,4.665,,,,,,,,,,,,
Zabee04102023,,32.729166666666664,,55.07916666666667,256.6666666666667,3.8250000000000006,,,,,,,,,,,,
Zabee04112023,,29.456521739130434,,54.595652173913045,255.17391304347825,5.04,,,,,,,,,,,,
Zabee04122023,,25.541666666666668,,57.5625,238.54166666666666,2.895,,,,,,,,,,,,
Zabee05012023,,23.583333333333332,,42.5875,184.5,3.36,,,,,,,,,,,,
Zabee05022023,,19.895833333333332,,64.89166666666667,248.20833333333334,3.3000000000000003,,,,,,,,,,,,
Zabee05032023,,23.070833333333336,,61.47083333333333,243.75,3.5400000000000005,,,,,,,,,,,,
Zabee05042023,,22.170833333333334,,62.05833333333334,248.16666666666666,4.59,,,,,,,,,,,,
Zabee05052023,,26.616666666666664,,62.6625,250.70833333333334,4.965,,,,,,,,,,,,
Zabee05062023,,34.88260869565217,,41.517391304347825,218.30434782608697,3.7408695652173916,,,,,,,,,,,,
Zabee05072023,,33.550000000000004,,62.354166666666664,260.7083333333333,3.9000000000000004,,,,,,,,,,,,
Zabee05082023,,39.48695652173913,,39.38260869565217,158.1304347826087,3.6171428571428574,,,,,,,,,,,,
Zabee05092023,,34.65833333333333,,60.90833333333333,231.0,3.93,,,,,,,,,,,,
Zabee05102023,,32.17916666666667,,63.25833333333333,249.83333333333334,3.5100000000000002,,,,,,,,,,,,
Zabee05112023,,28.9375,,49.51666666666667,250.04166666666666,4.53,,,,,,,,,,,,
Zabee05122023,,25.34583333333333,,54.725,257.75,3.09,,,,,,,,,,,,
Zabee06012023,,22.141666666666666,,56.80833333333334,129.75,3.765,,,,,,,,,,,,
Zabee06022023,,21.0125,,63.25416666666666,217.125,2.865,,,,,,,,,,,,
Zabee06032023,,23.337500000000002,,55.987500000000004,239.875,3.315,,,,,,,,,,,,
Zabee06042023,,22.916666666666668,,65.30833333333334,246.66666666666666,4.41,,,,,,,,,,,,
Zabee06052023,,27.391666666666666,,65.64999999999999,278.5,4.41,,,,,,,,,,,,
Zabee06062023,,35.954166666666666,,30.8,235.79166666666666,4.260000000000001,,,,,,,,,,,,
Zabee06072023,,35.24166666666667,,57.125,278.5833333333333,3.42,,,,,,,,,,,,
Zabee06082023,,39.55833333333333,,31.504166666666666,188.33333333333334,3.045,,,,,,,,,,,,
Zabee06092023,,35.721739130434784,,53.165217391304346,222.04347826086956,4.4452173913043485,,,,,,,,,,,,
Zabee06102023,,32.550000000000004,,66.23333333333333,223.04166666666666,3.5850000000000004,,,,,,,,,,,,
Zabee06112023,,28.65416666666667,,48.07916666666667,256.0833333333333,4.32,,,,,,,,,,,,
Zabee06122023,,24.96666666666667,,54.800000000000004,257.4166666666667,2.97,,,,,,,,,,,,
Zabee07012023,,19.400000000000002,,73.02499999999999,108.16666666666667,2.7449999999999997,,,,,,,,,,,,
Zabee07022023,,24.004166666666666,,51.199999999999996,164.25,2.595,,,,,,,,,,,,
Zabee07032023,,23.708333333333332,,51.2125,233.04166666666666,2.7900000000000005,,,,,,,,,,,,
Zabee07042023,,24.6875,,61.0,237.58333333333334,3.6750000000000003,,,,,,,,,,,,
Zabee07052023,,27.97083333333333,,63.77916666666667,279.75,4.2749999999999995,,,,,,,,,,,,
Zabee07062023,,33.449999999999996,,45.354166666666664,271.4166666666667,4.605,,,,,,,,,,,,
Zabee07072023,,37.49583333333333,,46.333333333333336,199.83333333333334,4.005,,,,,,,,,,,,
Zabee07082023,,37.75,,38.6375,255.33333333333334,4.365,,,,,,,,,,,,
Zabee07092023,,35.675000000000004,,44.12083333333334,194.5,4.035,,,,,,,,,,,,
Zabee07102023,,34.20434782608696,,51.77826086956522,108.52173913043478,3.0991304347826087,,,,,,,,,,,,
Zabee07112023,,28.270833333333332,,51.458333333333336,245.33333333333334,3.735,,,,,,,,,,,,
Zabee07122023,,24.27916666666667,,55.61666666666667,238.91666666666666,3.27,,,,,,,,,,,,
Zabee08012023,,20.470833333333335,,61.175000000000004,257.5833333333333,2.8350000000000004,,,,,,,,,,,,
Zabee08022023,,23.650000000000002,,49.00833333333333,248.16666666666666,5.325,,,,,,,,,,,,
Zabee08032023,,25.162499999999998,,51.49583333333334,188.66666666666666,2.64,,,,,,,,,,,,
Zabee08042023,,25.816666666666666,,57.333333333333336,222.70833333333334,4.38,,,,,,,,,,,,
Zabee08052023,,29.208333333333332,,46.09583333333333,235.625,3.69,,,,,,,,,,,,
Zabee08062023,,32.237500000000004,,52.25833333333333,242.125,3.4950000000000006,,,,,,,,,,,,
Zabee08072023,,37.9625,,35.475,229.25,4.29,,,,,,,,,,,,
Zabee08082023,,35.94166666666667,,52.5,240.75,4.5,,,,,,,,,,,,
Zabee08092023,,34.762499999999996,,47.166666666666664,238.25,4.215,,,,,,,,,,,,
Zabee08102023,,34.1125,,41.175000000000004,242.16666666666666,2.985,,,,,,,,,,,,
Zabee08112023,,27.90416666666667,,51.362500000000004,187.375,3.03,,,,,,,,,,,,
Zabee08122023,,23.825,,56.35833333333333,222.45833333333334,2.67,,,,,,,,,,,,
Zabee09012023,,21.008695652173913,,58.74347826086956,189.52173913043478,2.379130434782609,,,,,,,,,,,,
Zabee09022023,,21.195833333333333,,47.24166666666667,300.9583333333333,11.805,,,,,,,,,,,,
Zabee09032023,,27.65416666666667,,31.775000000000002,153.125,2.955,,,,,,,,,,,,
Zabee09042023,,25.0,,66.03333333333333,261.375,4.245,,,,,,,,,,,,
Zabee09052023,,31.954166666666666,,26.77916666666667,214.08333333333334,3.39,,,,,,,,,,,,
Zabee09062023,,34.2875,,30.829166666666666,243.08333333333334,3.8700000000000006,,,,,,,,,,,,
Zabee09072023,,37.0,,47.020833333333336,231.29166666666666,4.185,,,,,,,,,,,,
Zabee09082023,,36.339130434782604,,45.85217391304347,243.82608695652175,3.7252173913043483,,,,,,,,,,,,
Zabee09092023,,34.22083333333333,,50.74166666666667,234.20833333333334,3.4950000000000006,,,,,,,,,,,,
Zabee09102023,,32.55416666666667,,53.833333333333336,258.125,4.32,,,,,,,,,,,,
Zabee09112023,,29.3875,,43.75416666666666,98.29166666666667,3.1650000000000005,,,,,,,,,,,,
Zabee09122023,,24.3625,,56.05416666666667,166.41666666666666,2.595,,,,,,,,,,,,
Zabee10012023,,22.666666666666668,,61.666666666666664,226.5,4.425,,,,,,,,,,,,
Zabee10022023,,19.354166666666668,,52.38333333333333,291.0,8.625,,,,,,,,,,,,
Zabee10032023,,28.40416666666667,,26.495833333333334,128.66666666666666,2.5500000000000003,,,,,,,,,,,,
Zabee10042023,,25.347826086956523,,63.19130434782609,278.3478260869565,4.210434782608695,,,,,,,,,,,,
Zabee10052023,,32.2695652173913,,23.604347826086954,250.04347826086956,4.2730434782608695,,,,,,,,,,,,
Zabee10062023,,33.637499999999996,,41.737500000000004,243.66666666666666,4.44,,,,,,,,,,,,
Zabee10072023,,37.30416666666667,,45.612500000000004,242.08333333333334,3.795,,,,,,,,,,,,
Zabee10082023,,38.55416666666667,,42.05,249.5,3.66,,,,,,,,,,,,
Zabee10092023,,34.225,,60.19583333333333,254.04166666666666,3.5850000000000004,,,,,,,,,,,,
Zabee10102023,,32.34583333333333,,64.27916666666667,258.4583333333333,4.245,,,,,,,,,,,,
Zabee10112023,,28.991666666666664,,40.31666666666667,174.75,2.625,,,,,,,,,,,,
Zabee10122023,,23.84166666666667,,53.34583333333333,237.75,2.7750000000000004,,,,,,,,,,,,
Zabee11012023,,21.508333333333336,,51.916666666666664,300.75,8.25,,,,,,,,,,,,
Zabee11022023,,19.125,,62.612500000000004,237.41666666666666,3.1350000000000002,,,,,,,,,,,,
Zabee11032023,,27.508333333333336,,30.412499999999998,241.16666666666666,2.67,,,,,,,,,,,,
Zabee11042023,,27.254166666666666,,51.42916666666667,224.58333333333334,3.8850000000000002,,,,,,,,,,,,
Zabee11052023,,31.308333333333334,,27.929166666666664,244.45833333333334,5.265,,,,,,,,,,,,
Zabee11062023,,33.666666666666664,,52.362500000000004,266.0833333333333,3.427826086956522,,,,,,,,,,,,
Zabee11072023,,36.916666666666664,,40.6,252.79166666666666,3.39,,,,,,,,,,,,
Zabee11082023,,38.625,,38.725,239.95833333333334,4.14,,,,,,,,,,,,
Zabee11092023,,36.0625,,44.05416666666667,178.75,3.5250000000000004,,,,,,,,,,,,
Zabee11102023,,31.945833333333336,,60.145833333333336,267.0,3.645,,,,,,,,,,,,
Zabee11112023,,28.604166666666668,,39.12916666666667,189.16666666666666,2.9113043478260874,,,,,,,,,,,,
Zabee11122023,,23.291666666666668,,47.90416666666667,231.58333333333334,2.6999999999999997,,,,,,,,,,,,
Zabee12012023,,19.895833333333332,,49.19166666666666,122.83333333333333,3.225,,,,,,,,,,,,
Zabee12022023,,21.620833333333334,,56.36666666666667,192.875,2.805,,,,,,,,,,,,
Zabee12032023,,27.991666666666664,,37.887499999999996,130.83333333333334,2.94,,,,,,,,,,,,
Zabee12042023,,28.895833333333332,,41.925000000000004,183.16666666666666,3.765,,,,,,,,,,,,
Zabee12052023,,31.21666666666667,,40.300000000000004,251.0,4.7250000000000005,,,,,,,,,,,,
Zabee12062023,,34.4625,,43.074999999999996,248.45833333333334,3.735,,,,,,,,,,,,
Zabee12072023,,35.266666666666666,,50.833333333333336,268.7083333333333,3.9150000000000005,,,,,,,,,,,,
Zabee12082023,,37.49166666666667,,38.9125,256.7916666666667,4.2299999999999995,,,,,,,,,,,,
Zabee12092023,,35.541666666666664,,47.96666666666667,255.54166666666666,4.425,,,,,,,,,,,,
Zabee12102023,,31.983333333333334,,58.01666666666667,266.1666666666667,3.42,,,,,,,,,,,,
Zabee12112023,,28.0625,,43.8375,166.875,2.355,,,,,,,,,,,,
Zabee12122023,,22.87826086956522,,53.18695652173913,237.8695652173913,2.5982608695652174,,,,,,,,,,,,
Zabee13012023,,19.95,,41.44583333333333,75.95833333333333,4.125,,,,,,,,,,,,
Zabee13022023,,23.866666666666664,,44.5875,178.20833333333334,2.565,,,,,,,,,,,,
Zabee13032023,,27.469565217391303,,37.517391304347825,207.56521739130434,4.63304347826087,,,,,,,,,,,,
Zabee13042023,,30.633333333333336,,39.920833333333334,184.45833333333334,2.91,,,,,,,,,,,,
Zabee13052023,,30.804166666666664,,50.21666666666667,237.04166666666666,4.74,,,,,,,,,,,,
Zabee13062023,,34.025,,51.699999999999996,254.75,4.62,,,,,,,,,,,,
Zabee13072023,,36.020833333333336,,54.5625,242.375,2.8350000000000004,,,,,,,,,,,,
Zabee13082023,,36.65,,43.512499999999996,256.9583333333333,4.305000000000001,,,,,,,,,,,,
Zabee13092023,,34.025,,56.375,255.83333333333334,4.035,,,,,,,,,,,,
Zabee13102023,,31.429166666666664,,56.20416666666667,259.5833333333333,3.72,,,,,,,,,,,,
Zabee13112023,,27.016666666666666,,34.916666666666664,184.125,2.49,,,,,,,,,,,,
Zabee13122023,,22.8875,,49.574999999999996,218.25,2.85,,,,,,,,,,,,
Zabee14012023,,20.7,,42.791666666666664,82.04166666666667,3.39,,,,,,,,,,,,
Zabee14022023,,24.669565217391302,,42.90869565217391,150.69565217391303,2.8800000000000003,,,,,,,,,,,,
Zabee14032023,,25.791666666666668,,51.85,252.95833333333334,4.32,,,,,,,,,,,,
Zabee14042023,,28.2,,52.6,297.6666666666667,4.83,,,,,,,,,,,,
Zabee14052023,,32.295833333333334,,34.0875,238.875,4.815,,,,,,,,,,,,
Zabee14062023,,33.63333333333333,,55.27916666666667,244.125,4.9350000000000005,,,,,,,,,,,,
Zabee14072023,,38.28333333333333,,40.40833333333333,168.04166666666666,3.4950000000000006,,,,,,,,,,,,
Zabee14082023,,36.02916666666667,,45.23333333333333,249.41666666666666,3.99,,,,,,,,,,,,
Zabee14092023,,33.94166666666667,,64.11666666666666,227.5,3.6,,,,,,,,,,,,
Zabee14102023,,31.470833333333335,,58.77916666666667,230.75,3.405,,,,,,,,,,,,
Zabee14112023,,26.683333333333334,,41.666666666666664,191.95833333333334,2.64,,,,,,,,,,,,
Zabee14122023,,22.991666666666664,,46.449999999999996,233.91666666666666,5.115,,,,,,,,,,,,
Zabee15012023,,21.016666666666666,,50.574999999999996,104.91666666666667,2.28,,,,,,,,,,,,
Zabee15022023,,25.566666666666666,,34.46666666666667,149.79166666666666,2.4,,,,,,,,,,,,
Zabee15032023,,25.870833333333334,,52.74166666666667,261.0833333333333,3.27,,,,,,,,,,,,
Zabee15042023,,25.545833333333334,,52.94583333333333,281.625,7.2749999999999995,,,,,,,,,,,,
Zabee15052023,,30.329166666666666,,48.32916666666667,248.625,4.635,,,,,,,,,,,,
Zabee15062023,,33.63333333333333,,53.89166666666667,243.83333333333334,4.305000000000001,,,,,,,,,,,,
Zabee15072023,,39.483333333333334,,31.162499999999998,227.20833333333334,3.5400000000000005,,,,,,,,,,,,
Zabee15082023,,37.96666666666667,,37.78636363636363,172.66666666666666,3.27,,,,,,,,,,,,
Zabee15092023,,35.237500000000004,,55.525,230.75,4.260000000000001,,,,,,,,,,,,
Zabee15102023,,30.808333333333334,,57.875,230.625,2.91,,,,,,,,,,,,
Zabee15112023,,28.275000000000002,,37.958333333333336,157.41666666666666,2.535,,,,,,,,,,,,
Zabee15122023,,24.120833333333334,,39.50833333333333,298.0,8.549999999999999,,,,,,,,,,,,
Zabee16012023,,21.212500000000002,,58.23333333333333,239.54166666666666,2.58,,,,,,,,,,,,
Zabee16022023,,25.208333333333332,,30.979166666666668,199.08333333333334,3.1350000000000002,,,,,,,,,,,,
Zabee16032023,,25.8875,,52.26666666666667,249.41666666666666,4.6049999999999995,,,,,,,,,,,,
Zabee16042023,,24.025000000000002,,54.3375,251.125,5.1450000000000005,,,,,,,,,,,,
Zabee16052023,,29.245833333333334,,49.9625,247.16666666666666,4.575,,,,,,,,,,,,
Zabee16062023,,33.03333333333333,,60.81666666666666,256.2083333333333,4.5,,,,,,,,,,,,
Zabee16072023,,38.125,,36.09583333333333,234.20833333333334,4.125,,,,,,,,,,,,
Zabee16082023,,38.99583333333333,,23.641666666666666,177.95833333333334,3.6300000000000003,,,,,,,,,,,,
Zabee16092023,,34.954166666666666,,56.925000000000004,209.41666666666666,3.345,,,,,,,,,,,,
Zabee16102023,,32.2125,,51.770833333333336,211.04166666666666,3.2100000000000004,,,,,,,,,,,,
Zabee16112023,,27.745833333333334,,47.9375,137.08333333333334,3.8250000000000006,,,,,,,,,,,,
Zabee16122023,,22.537499999999998,,48.229166666666664,116.83333333333333,2.85,,,,,,,,,,,,
Zabee17012023,,22.166666666666668,,60.083333333333336,129.5,2.16,,,,,,,,,,,,
Zabee17022023,,22.054166666666664,,68.75416666666666,288.7916666666667,4.935,,,,,,,,,,,,
Zabee17032023,,24.392,,59.012,287.24,6.969600000000001,,,,,,,,,,,,
Zabee17042023,,25.3125,,53.762499999999996,274.25,4.995,,,,,,,,,,,,
Zabee17052023,,32.858333333333334,,36.65,271.9166666666667,4.995,,,,,,,,,,,,
Zabee17062023,,32.55833333333333,,55.125,252.95833333333334,5.22,,,,,,,,,,,,
Zabee17072023,,35.55833333333333,,50.270833333333336,286.2083333333333,4.095,,,,,,,,,,,,
Zabee17082023,,35.37083333333333,,44.225,259.7916666666667,4.035,,,,,,,,,,,,
Zabee17092023,,34.762499999999996,,57.62916666666666,251.16666666666666,4.0200000000000005,,,,,,,,,,,,
Zabee17102023,,32.19166666666667,,46.67083333333333,220.83333333333334,2.985,,,,,,,,,,,,
